保存loss
epoch= 0 sampleNo.= 0 minloss= 10 cross_entropy= tensor(16.2742, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.0254, device='cuda:0')
epoch= 0 sampleNo.= 1 minloss= 10 cross_entropy= tensor(13.1226, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.0609, device='cuda:0')
epoch= 0 sampleNo.= 2 minloss= 10 cross_entropy= tensor(12.2768, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.0931, device='cuda:0')
epoch= 0 sampleNo.= 3 minloss= 10 cross_entropy= tensor(11.2625, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0., device='cuda:0')
epoch= 0 sampleNo.= 4 minloss= 10 cross_entropy= tensor(11.6096, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0., device='cuda:0')
epoch= 0 sampleNo.= 5 minloss= 10 cross_entropy= tensor(11.1879, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0., device='cuda:0')
epoch= 0 sampleNo.= 6 minloss= 10 cross_entropy= tensor(10.8769, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0., device='cuda:0')
epoch= 0 sampleNo.= 7 minloss= 10 cross_entropy= tensor(10.6622, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0., device='cuda:0')
epoch= 0 sampleNo.= 8 minloss= 10 cross_entropy= tensor(11.2524, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0., device='cuda:0')
epoch= 0 sampleNo.= 9 minloss= 10 cross_entropy= tensor(10.5246, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0., device='cuda:0')
epoch= 0 sampleNo.= 10 minloss= 10 cross_entropy= tensor(10.3632, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0., device='cuda:0')
epoch= 0 sampleNo.= 11 minloss= 10 cross_entropy= tensor(10.4616, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0., device='cuda:0')
epoch= 0 sampleNo.= 12 minloss= 10 cross_entropy= tensor(10.4998, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0., device='cuda:0')
epoch= 0 sampleNo.= 13 minloss= 10 cross_entropy= tensor(10.3116, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0., device='cuda:0')
epoch= 0 sampleNo.= 14 minloss= 10 cross_entropy= tensor(10.6041, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0., device='cuda:0')
epoch= 0 sampleNo.= 15 minloss= 10 cross_entropy= tensor(10.4902, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0., device='cuda:0')
epoch= 0 sampleNo.= 16 minloss= 10 cross_entropy= tensor(10.3860, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0., device='cuda:0')
epoch= 0 sampleNo.= 17 minloss= 10 cross_entropy= tensor(10.3126, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0., device='cuda:0')
epoch= 0 sampleNo.= 18 minloss= 10 cross_entropy= tensor(10.1689, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0., device='cuda:0')
epoch= 0 sampleNo.= 19 minloss= 10 cross_entropy= tensor(10.2318, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0., device='cuda:0')
epoch= 0 sampleNo.= 20 minloss= 10 cross_entropy= tensor(10.6528, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0., device='cuda:0')
epoch= 0 sampleNo.= 21 minloss= 10 cross_entropy= tensor(10.1550, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0., device='cuda:0')
epoch= 0 sampleNo.= 22 minloss= 10 cross_entropy= tensor(10.3518, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0., device='cuda:0')
保存参数 
epoch= 0 sampleNo.= 23 minloss= tensor(9.9585, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(9.9585, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0., device='cuda:0')
epoch= 71 sampleNo.= 27 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(9.4558, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.3846, device='cuda:0')
epoch= 71 sampleNo.= 28 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(12.0799, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.1411, device='cuda:0')
epoch= 71 sampleNo.= 29 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(12.1340, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.1965, device='cuda:0')
epoch= 71 sampleNo.= 30 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(9.6650, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.3163, device='cuda:0')
epoch= 71 sampleNo.= 31 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(12.8725, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.1742, device='cuda:0')
epoch= 71 sampleNo.= 32 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(11.2118, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.2297, device='cuda:0')
epoch= 71 sampleNo.= 33 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(9.6863, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.3510, device='cuda:0')
epoch= 71 sampleNo.= 34 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(10.6454, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.2991, device='cuda:0')
epoch= 71 sampleNo.= 35 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(10.0272, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.3256, device='cuda:0')
epoch= 71 sampleNo.= 36 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(10.2767, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.2823, device='cuda:0')
epoch= 71 sampleNo.= 37 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(9.6500, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.3495, device='cuda:0')
epoch= 71 sampleNo.= 38 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(9.5974, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.3756, device='cuda:0')
epoch= 71 sampleNo.= 39 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(11.0824, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.1753, device='cuda:0')
epoch= 71 sampleNo.= 40 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(9.5154, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.3446, device='cuda:0')
epoch= 71 sampleNo.= 41 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(10.2159, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.2981, device='cuda:0')
epoch= 71 sampleNo.= 42 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(9.3603, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4103, device='cuda:0')
epoch= 71 sampleNo.= 43 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(10.3730, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.2940, device='cuda:0')
epoch= 71 sampleNo.= 44 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(11.1022, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.1756, device='cuda:0')
epoch= 71 sampleNo.= 45 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(9.9903, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.3512, device='cuda:0')
epoch= 71 sampleNo.= 46 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(10.1062, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.2653, device='cuda:0')
epoch= 71 sampleNo.= 47 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(10.4879, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.2119, device='cuda:0')
epoch= 71 sampleNo.= 48 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(10.6694, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.2898, device='cuda:0')
epoch= 71 sampleNo.= 49 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(10.5355, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.2369, device='cuda:0')
保存loss
epoch= 71 sampleNo.= 50 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(10.4115, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.2409, device='cuda:0')
epoch= 71 sampleNo.= 51 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(11.9871, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.1625, device='cuda:0')
epoch= 71 sampleNo.= 52 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(10.3648, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.3056, device='cuda:0')
epoch= 71 sampleNo.= 53 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(12.1958, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.3231, device='cuda:0')
epoch= 71 sampleNo.= 54 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(10.3063, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.2605, device='cuda:0')
epoch= 71 sampleNo.= 55 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(9.9198, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.3925, device='cuda:0')
epoch= 71 sampleNo.= 56 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(10.9997, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.2814, device='cuda:0')
epoch= 71 sampleNo.= 57 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(10.0725, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.3676, device='cuda:0')
epoch= 71 sampleNo.= 58 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.9262, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4468, device='cuda:0')
epoch= 71 sampleNo.= 59 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(9.7541, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.3550, device='cuda:0')
epoch= 71 sampleNo.= 60 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(10.1873, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.2926, device='cuda:0')
epoch= 71 sampleNo.= 61 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(9.5486, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.3600, device='cuda:0')
epoch= 71 sampleNo.= 62 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(10.3483, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.2435, device='cuda:0')
epoch= 71 sampleNo.= 63 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(10.4595, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.2944, device='cuda:0')
epoch= 71 sampleNo.= 64 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(9.4297, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4392, device='cuda:0')
epoch= 71 sampleNo.= 65 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(9.5958, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.3876, device='cuda:0')
epoch= 71 sampleNo.= 66 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(10.1850, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.2137, device='cuda:0')
epoch= 71 sampleNo.= 67 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(9.8053, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.2811, device='cuda:0')
epoch= 71 sampleNo.= 68 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.9612, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5080, device='cuda:0')
保存loss
epoch= 72 sampleNo.= 0 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(10.4326, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.2590, device='cuda:0')
epoch= 72 sampleNo.= 1 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(12.1598, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.1980, device='cuda:0')
epoch= 72 sampleNo.= 2 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(9.7123, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.3027, device='cuda:0')
epoch= 72 sampleNo.= 3 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(9.4330, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.3893, device='cuda:0')
epoch= 72 sampleNo.= 4 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(11.5635, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.2230, device='cuda:0')
epoch= 72 sampleNo.= 5 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(12.1618, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.1582, device='cuda:0')
epoch= 72 sampleNo.= 6 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(10.4115, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.2427, device='cuda:0')
epoch= 72 sampleNo.= 7 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(10.6216, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.2041, device='cuda:0')
epoch= 72 sampleNo.= 8 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(9.5148, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.3241, device='cuda:0')
epoch= 72 sampleNo.= 9 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.7247, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5408, device='cuda:0')
epoch= 72 sampleNo.= 10 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(10.0109, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.3275, device='cuda:0')
epoch= 72 sampleNo.= 11 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(11.2925, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.2871, device='cuda:0')
epoch= 72 sampleNo.= 12 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(10.0403, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.3207, device='cuda:0')
epoch= 72 sampleNo.= 13 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(10.1431, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.3252, device='cuda:0')
epoch= 72 sampleNo.= 14 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(9.1753, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4454, device='cuda:0')
epoch= 72 sampleNo.= 15 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(9.6736, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4017, device='cuda:0')
epoch= 72 sampleNo.= 16 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(10.6160, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.2859, device='cuda:0')
epoch= 72 sampleNo.= 17 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(9.9139, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.3056, device='cuda:0')
epoch= 72 sampleNo.= 18 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(9.8113, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.3418, device='cuda:0')
epoch= 72 sampleNo.= 19 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.8397, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4735, device='cuda:0')
epoch= 72 sampleNo.= 20 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(11.0032, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.2497, device='cuda:0')
epoch= 72 sampleNo.= 21 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(10.9243, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.1939, device='cuda:0')
epoch= 72 sampleNo.= 22 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(10.4042, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.3247, device='cuda:0')
epoch= 72 sampleNo.= 23 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(9.3185, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4219, device='cuda:0')
epoch= 72 sampleNo.= 24 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(9.6967, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.3498, device='cuda:0')
epoch= 72 sampleNo.= 25 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(10.1704, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.3065, device='cuda:0')
epoch= 72 sampleNo.= 26 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(10.0757, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.3198, device='cuda:0')
epoch= 72 sampleNo.= 27 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.8307, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4813, device='cuda:0')
epoch= 72 sampleNo.= 28 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(12.5161, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.0910, device='cuda:0')
epoch= 72 sampleNo.= 29 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(10.6620, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.2428, device='cuda:0')
epoch= 72 sampleNo.= 30 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(11.4859, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.2504, device='cuda:0')
epoch= 72 sampleNo.= 31 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(9.1937, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.3672, device='cuda:0')
epoch= 72 sampleNo.= 32 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(9.5152, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.3507, device='cuda:0')
epoch= 72 sampleNo.= 33 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(10.4651, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.3075, device='cuda:0')
epoch= 72 sampleNo.= 34 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(12.0970, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.1197, device='cuda:0')
epoch= 72 sampleNo.= 35 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(9.9628, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.3300, device='cuda:0')
epoch= 72 sampleNo.= 36 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(9.9663, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.2300, device='cuda:0')
epoch= 72 sampleNo.= 37 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(10.3771, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.2319, device='cuda:0')
epoch= 72 sampleNo.= 38 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(9.4687, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.3774, device='cuda:0')
epoch= 72 sampleNo.= 39 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(9.9293, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.3290, device='cuda:0')
epoch= 72 sampleNo.= 40 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(9.6024, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.3466, device='cuda:0')
epoch= 72 sampleNo.= 41 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(10.1834, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.3148, device='cuda:0')
epoch= 72 sampleNo.= 42 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(10.0762, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.2542, device='cuda:0')
epoch= 72 sampleNo.= 43 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(9.5814, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.3490, device='cuda:0')
epoch= 72 sampleNo.= 44 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(9.5541, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.3488, device='cuda:0')
epoch= 72 sampleNo.= 45 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(9.4953, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.3691, device='cuda:0')
epoch= 72 sampleNo.= 46 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(9.4034, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.3599, device='cuda:0')
epoch= 72 sampleNo.= 47 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(9.6520, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.3696, device='cuda:0')
epoch= 72 sampleNo.= 48 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(9.7356, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.2935, device='cuda:0')
epoch= 72 sampleNo.= 49 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(21.3103, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.0227, device='cuda:0')
保存loss
epoch= 72 sampleNo.= 50 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(9.8435, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.3612, device='cuda:0')
epoch= 72 sampleNo.= 51 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(10.4792, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.2824, device='cuda:0')
epoch= 72 sampleNo.= 52 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(14.1497, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.1637, device='cuda:0')
epoch= 72 sampleNo.= 53 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(9.0080, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4254, device='cuda:0')
epoch= 72 sampleNo.= 54 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(10.6789, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.2272, device='cuda:0')
epoch= 72 sampleNo.= 55 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(10.4165, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.2624, device='cuda:0')
epoch= 72 sampleNo.= 56 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(9.8046, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.3445, device='cuda:0')
epoch= 72 sampleNo.= 57 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(10.0291, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.3566, device='cuda:0')
epoch= 72 sampleNo.= 58 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.8952, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4621, device='cuda:0')
epoch= 72 sampleNo.= 59 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(10.1007, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.2959, device='cuda:0')
epoch= 72 sampleNo.= 60 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(10.6448, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.2282, device='cuda:0')
epoch= 72 sampleNo.= 61 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(9.9668, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.3088, device='cuda:0')
epoch= 72 sampleNo.= 62 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(9.3812, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.3561, device='cuda:0')
epoch= 72 sampleNo.= 63 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(9.7760, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.2760, device='cuda:0')
