保存参数 
保存loss
epoch= 0 sampleNo.= 0 minloss= tensor(8.0140, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.0140, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4938, device='cuda:0')
epoch= 29 sampleNo.= 14 minloss= tensor(6.0448, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.6445, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5533, device='cuda:0')
epoch= 29 sampleNo.= 15 minloss= tensor(6.0448, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.8595, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.3797, device='cuda:0')
epoch= 29 sampleNo.= 16 minloss= tensor(6.0448, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.9176, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5220, device='cuda:0')
epoch= 29 sampleNo.= 17 minloss= tensor(6.0448, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.5773, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4019, device='cuda:0')
epoch= 29 sampleNo.= 18 minloss= tensor(6.0448, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.1457, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4984, device='cuda:0')
epoch= 29 sampleNo.= 19 minloss= tensor(6.0448, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.3769, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4622, device='cuda:0')
epoch= 29 sampleNo.= 20 minloss= tensor(6.0448, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.1787, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4746, device='cuda:0')
epoch= 29 sampleNo.= 21 minloss= tensor(6.0448, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.2237, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4622, device='cuda:0')
epoch= 29 sampleNo.= 22 minloss= tensor(6.0448, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.0483, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4894, device='cuda:0')
epoch= 29 sampleNo.= 23 minloss= tensor(6.0448, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.3945, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4437, device='cuda:0')
epoch= 29 sampleNo.= 24 minloss= tensor(6.0448, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.5795, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4181, device='cuda:0')
epoch= 29 sampleNo.= 25 minloss= tensor(6.0448, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.5998, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5505, device='cuda:0')
epoch= 29 sampleNo.= 26 minloss= tensor(6.0448, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.2495, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4434, device='cuda:0')
epoch= 29 sampleNo.= 27 minloss= tensor(6.0448, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.4116, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5935, device='cuda:0')
epoch= 29 sampleNo.= 28 minloss= tensor(6.0448, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.1331, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4705, device='cuda:0')
epoch= 29 sampleNo.= 29 minloss= tensor(6.0448, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.0939, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4885, device='cuda:0')
epoch= 29 sampleNo.= 30 minloss= tensor(6.0448, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.6285, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.3883, device='cuda:0')
epoch= 29 sampleNo.= 31 minloss= tensor(6.0448, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.8465, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5210, device='cuda:0')
epoch= 29 sampleNo.= 32 minloss= tensor(6.0448, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.8621, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.3539, device='cuda:0')
epoch= 29 sampleNo.= 33 minloss= tensor(6.0448, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.7856, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5480, device='cuda:0')
epoch= 29 sampleNo.= 34 minloss= tensor(6.0448, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.4681, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4264, device='cuda:0')
epoch= 29 sampleNo.= 35 minloss= tensor(6.0448, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.8532, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5109, device='cuda:0')
epoch= 29 sampleNo.= 36 minloss= tensor(6.0448, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.4372, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5994, device='cuda:0')
epoch= 29 sampleNo.= 37 minloss= tensor(6.0448, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.2061, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4612, device='cuda:0')
epoch= 29 sampleNo.= 38 minloss= tensor(6.0448, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.9020, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5244, device='cuda:0')
epoch= 29 sampleNo.= 39 minloss= tensor(6.0448, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.0746, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4779, device='cuda:0')
epoch= 29 sampleNo.= 40 minloss= tensor(6.0448, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.5270, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4211, device='cuda:0')
epoch= 29 sampleNo.= 41 minloss= tensor(6.0448, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.3679, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4337, device='cuda:0')
epoch= 29 sampleNo.= 42 minloss= tensor(6.0448, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.8481, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5084, device='cuda:0')
epoch= 29 sampleNo.= 43 minloss= tensor(6.0448, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.2780, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.6155, device='cuda:0')
epoch= 29 sampleNo.= 44 minloss= tensor(6.0448, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.1505, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4701, device='cuda:0')
epoch= 29 sampleNo.= 45 minloss= tensor(6.0448, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.1096, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4725, device='cuda:0')
epoch= 29 sampleNo.= 46 minloss= tensor(6.0448, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.3065, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4391, device='cuda:0')
epoch= 29 sampleNo.= 47 minloss= tensor(6.0448, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.4458, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5717, device='cuda:0')
epoch= 29 sampleNo.= 48 minloss= tensor(6.0448, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.6005, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4065, device='cuda:0')
epoch= 29 sampleNo.= 49 minloss= tensor(6.0448, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.7772, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5136, device='cuda:0')
保存loss
epoch= 29 sampleNo.= 50 minloss= tensor(6.0448, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.6414, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5757, device='cuda:0')
epoch= 29 sampleNo.= 51 minloss= tensor(6.0448, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.1294, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4704, device='cuda:0')
epoch= 29 sampleNo.= 52 minloss= tensor(6.0448, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.8214, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5458, device='cuda:0')
epoch= 29 sampleNo.= 53 minloss= tensor(6.0448, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.3205, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4319, device='cuda:0')
epoch= 29 sampleNo.= 54 minloss= tensor(6.0448, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.8253, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5111, device='cuda:0')
epoch= 29 sampleNo.= 55 minloss= tensor(6.0448, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.1779, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4646, device='cuda:0')
epoch= 29 sampleNo.= 56 minloss= tensor(6.0448, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.8532, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5290, device='cuda:0')
epoch= 29 sampleNo.= 57 minloss= tensor(6.0448, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.8995, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.3446, device='cuda:0')
epoch= 29 sampleNo.= 58 minloss= tensor(6.0448, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.7890, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5255, device='cuda:0')
epoch= 29 sampleNo.= 59 minloss= tensor(6.0448, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.8804, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.3338, device='cuda:0')
epoch= 29 sampleNo.= 60 minloss= tensor(6.0448, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.5649, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.3851, device='cuda:0')
epoch= 29 sampleNo.= 61 minloss= tensor(6.0448, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.9656, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5231, device='cuda:0')
epoch= 29 sampleNo.= 62 minloss= tensor(6.0448, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.4171, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4130, device='cuda:0')
epoch= 29 sampleNo.= 63 minloss= tensor(6.0448, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.3661, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4385, device='cuda:0')
epoch= 29 sampleNo.= 64 minloss= tensor(6.0448, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.9762, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4914, device='cuda:0')
epoch= 29 sampleNo.= 65 minloss= tensor(6.0448, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.9527, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4973, device='cuda:0')
epoch= 29 sampleNo.= 66 minloss= tensor(6.0448, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.3553, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4672, device='cuda:0')
epoch= 29 sampleNo.= 67 minloss= tensor(6.0448, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.6856, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5212, device='cuda:0')
epoch= 29 sampleNo.= 68 minloss= tensor(6.0448, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.3764, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.7552, device='cuda:0')
保存loss
epoch= 30 sampleNo.= 0 minloss= tensor(6.0448, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.1117, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4744, device='cuda:0')
epoch= 30 sampleNo.= 1 minloss= tensor(6.0448, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.0794, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4762, device='cuda:0')
epoch= 30 sampleNo.= 2 minloss= tensor(6.0448, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.8712, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5431, device='cuda:0')
epoch= 30 sampleNo.= 3 minloss= tensor(6.0448, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.3103, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4434, device='cuda:0')
epoch= 30 sampleNo.= 4 minloss= tensor(6.0448, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.1812, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4726, device='cuda:0')
epoch= 30 sampleNo.= 5 minloss= tensor(6.0448, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.0672, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4674, device='cuda:0')
epoch= 30 sampleNo.= 6 minloss= tensor(6.0448, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.2893, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4621, device='cuda:0')
epoch= 30 sampleNo.= 7 minloss= tensor(6.0448, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.7474, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5306, device='cuda:0')
epoch= 30 sampleNo.= 8 minloss= tensor(6.0448, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.0386, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4748, device='cuda:0')
epoch= 30 sampleNo.= 9 minloss= tensor(6.0448, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.9067, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5111, device='cuda:0')
epoch= 30 sampleNo.= 10 minloss= tensor(6.0448, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.1977, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4560, device='cuda:0')
epoch= 30 sampleNo.= 11 minloss= tensor(6.0448, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.3165, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4293, device='cuda:0')
epoch= 30 sampleNo.= 12 minloss= tensor(6.0448, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.9085, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4857, device='cuda:0')
epoch= 30 sampleNo.= 13 minloss= tensor(6.0448, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.4874, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5679, device='cuda:0')
epoch= 30 sampleNo.= 14 minloss= tensor(6.0448, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.7356, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5253, device='cuda:0')
epoch= 30 sampleNo.= 15 minloss= tensor(6.0448, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.7063, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.3596, device='cuda:0')
epoch= 30 sampleNo.= 16 minloss= tensor(6.0448, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.2642, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4784, device='cuda:0')
epoch= 30 sampleNo.= 17 minloss= tensor(6.0448, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.7534, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.3719, device='cuda:0')
epoch= 30 sampleNo.= 18 minloss= tensor(6.0448, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.9978, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5077, device='cuda:0')
epoch= 30 sampleNo.= 19 minloss= tensor(6.0448, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.0696, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4814, device='cuda:0')
epoch= 30 sampleNo.= 20 minloss= tensor(6.0448, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.7367, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5244, device='cuda:0')
epoch= 30 sampleNo.= 21 minloss= tensor(6.0448, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.8584, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4923, device='cuda:0')
epoch= 30 sampleNo.= 22 minloss= tensor(6.0448, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.5053, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5664, device='cuda:0')
epoch= 30 sampleNo.= 23 minloss= tensor(6.0448, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.7331, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.3708, device='cuda:0')
epoch= 30 sampleNo.= 24 minloss= tensor(6.0448, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.8660, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5102, device='cuda:0')
epoch= 30 sampleNo.= 25 minloss= tensor(6.0448, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.5934, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.3895, device='cuda:0')
epoch= 30 sampleNo.= 26 minloss= tensor(6.0448, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.2820, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4565, device='cuda:0')
epoch= 30 sampleNo.= 27 minloss= tensor(6.0448, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.9105, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4974, device='cuda:0')
epoch= 30 sampleNo.= 28 minloss= tensor(6.0448, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.5963, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5543, device='cuda:0')
epoch= 30 sampleNo.= 29 minloss= tensor(6.0448, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.3389, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4466, device='cuda:0')
epoch= 30 sampleNo.= 30 minloss= tensor(6.0448, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.7703, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5263, device='cuda:0')
epoch= 30 sampleNo.= 31 minloss= tensor(6.0448, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.5224, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.3768, device='cuda:0')
epoch= 30 sampleNo.= 32 minloss= tensor(6.0448, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.7990, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5194, device='cuda:0')
epoch= 30 sampleNo.= 33 minloss= tensor(6.0448, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.8239, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5234, device='cuda:0')
epoch= 30 sampleNo.= 34 minloss= tensor(6.0448, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.2175, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4594, device='cuda:0')
epoch= 30 sampleNo.= 35 minloss= tensor(6.0448, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.7768, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5502, device='cuda:0')
epoch= 30 sampleNo.= 36 minloss= tensor(6.0448, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.6248, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5578, device='cuda:0')
epoch= 30 sampleNo.= 37 minloss= tensor(6.0448, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.1900, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4484, device='cuda:0')
epoch= 30 sampleNo.= 38 minloss= tensor(6.0448, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.9372, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5064, device='cuda:0')
epoch= 30 sampleNo.= 39 minloss= tensor(6.0448, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.1394, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4697, device='cuda:0')
epoch= 30 sampleNo.= 40 minloss= tensor(6.0448, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.0276, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4884, device='cuda:0')
epoch= 30 sampleNo.= 41 minloss= tensor(6.0448, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.6077, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5553, device='cuda:0')
epoch= 30 sampleNo.= 42 minloss= tensor(6.0448, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.6201, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5423, device='cuda:0')
epoch= 30 sampleNo.= 43 minloss= tensor(6.0448, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.8449, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5200, device='cuda:0')
epoch= 30 sampleNo.= 44 minloss= tensor(6.0448, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.5596, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5698, device='cuda:0')
epoch= 30 sampleNo.= 45 minloss= tensor(6.0448, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.3439, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5939, device='cuda:0')
epoch= 30 sampleNo.= 46 minloss= tensor(6.0448, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.9468, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5189, device='cuda:0')
epoch= 30 sampleNo.= 47 minloss= tensor(6.0448, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.5174, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5580, device='cuda:0')
epoch= 30 sampleNo.= 48 minloss= tensor(6.0448, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.4677, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4282, device='cuda:0')
epoch= 30 sampleNo.= 49 minloss= tensor(6.0448, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.0959, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4649, device='cuda:0')
保存loss
epoch= 30 sampleNo.= 50 minloss= tensor(6.0448, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.8353, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5313, device='cuda:0')
