保存参数 
保存loss
epoch= 0 sampleNo.= 0 minloss= tensor(9.6860, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(9.6860, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.2928, device='cuda:0')
epoch= 21 sampleNo.= 20 minloss= tensor(6.4728, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.6729, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5719, device='cuda:0')
epoch= 21 sampleNo.= 21 minloss= tensor(6.4728, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.5216, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4298, device='cuda:0')
epoch= 21 sampleNo.= 22 minloss= tensor(6.4728, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.3270, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4605, device='cuda:0')
epoch= 21 sampleNo.= 23 minloss= tensor(6.4728, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.7512, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.3880, device='cuda:0')
epoch= 21 sampleNo.= 24 minloss= tensor(6.4728, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.6870, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.3957, device='cuda:0')
epoch= 21 sampleNo.= 25 minloss= tensor(6.4728, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.5884, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4077, device='cuda:0')
epoch= 21 sampleNo.= 26 minloss= tensor(6.4728, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.9551, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.3276, device='cuda:0')
epoch= 21 sampleNo.= 27 minloss= tensor(6.4728, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.2742, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4606, device='cuda:0')
epoch= 21 sampleNo.= 28 minloss= tensor(6.4728, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.4343, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4158, device='cuda:0')
epoch= 21 sampleNo.= 29 minloss= tensor(6.4728, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.2115, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4901, device='cuda:0')
epoch= 21 sampleNo.= 30 minloss= tensor(6.4728, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.7567, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5419, device='cuda:0')
epoch= 21 sampleNo.= 31 minloss= tensor(6.4728, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.4028, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4401, device='cuda:0')
epoch= 21 sampleNo.= 32 minloss= tensor(6.4728, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.1804, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4689, device='cuda:0')
epoch= 21 sampleNo.= 33 minloss= tensor(6.4728, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(9.0011, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.3577, device='cuda:0')
epoch= 21 sampleNo.= 34 minloss= tensor(6.4728, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.7918, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5422, device='cuda:0')
epoch= 21 sampleNo.= 35 minloss= tensor(6.4728, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.2654, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4593, device='cuda:0')
epoch= 21 sampleNo.= 36 minloss= tensor(6.4728, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.9061, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5262, device='cuda:0')
epoch= 21 sampleNo.= 37 minloss= tensor(6.4728, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.9218, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5154, device='cuda:0')
epoch= 21 sampleNo.= 38 minloss= tensor(6.4728, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.3102, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4551, device='cuda:0')
epoch= 21 sampleNo.= 39 minloss= tensor(6.4728, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.0142, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5070, device='cuda:0')
epoch= 21 sampleNo.= 40 minloss= tensor(6.4728, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.3505, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4425, device='cuda:0')
epoch= 21 sampleNo.= 41 minloss= tensor(6.4728, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.6957, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.3922, device='cuda:0')
epoch= 21 sampleNo.= 42 minloss= tensor(6.4728, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.3736, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.6069, device='cuda:0')
epoch= 21 sampleNo.= 43 minloss= tensor(6.4728, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.2178, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4746, device='cuda:0')
epoch= 21 sampleNo.= 44 minloss= tensor(6.4728, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.7697, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.3794, device='cuda:0')
epoch= 21 sampleNo.= 45 minloss= tensor(6.4728, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.7620, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.3982, device='cuda:0')
epoch= 21 sampleNo.= 46 minloss= tensor(6.4728, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.6474, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.3841, device='cuda:0')
epoch= 21 sampleNo.= 47 minloss= tensor(6.4728, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.8329, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5372, device='cuda:0')
epoch= 21 sampleNo.= 48 minloss= tensor(6.4728, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.9994, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4958, device='cuda:0')
epoch= 21 sampleNo.= 49 minloss= tensor(6.4728, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.6755, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5653, device='cuda:0')
保存loss
epoch= 21 sampleNo.= 50 minloss= tensor(6.4728, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.1333, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4984, device='cuda:0')
epoch= 21 sampleNo.= 51 minloss= tensor(6.4728, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.3770, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4228, device='cuda:0')
epoch= 21 sampleNo.= 52 minloss= tensor(6.4728, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.3921, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4294, device='cuda:0')
epoch= 21 sampleNo.= 53 minloss= tensor(6.4728, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.9002, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4044, device='cuda:0')
epoch= 21 sampleNo.= 54 minloss= tensor(6.4728, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.1185, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5088, device='cuda:0')
epoch= 21 sampleNo.= 55 minloss= tensor(6.4728, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.3146, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4700, device='cuda:0')
epoch= 21 sampleNo.= 56 minloss= tensor(6.4728, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.8899, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.3156, device='cuda:0')
epoch= 21 sampleNo.= 57 minloss= tensor(6.4728, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.1634, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4560, device='cuda:0')
epoch= 21 sampleNo.= 58 minloss= tensor(6.4728, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.4124, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4577, device='cuda:0')
epoch= 21 sampleNo.= 59 minloss= tensor(6.4728, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.8241, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.3690, device='cuda:0')
epoch= 21 sampleNo.= 60 minloss= tensor(6.4728, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.9296, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5214, device='cuda:0')
epoch= 21 sampleNo.= 61 minloss= tensor(6.4728, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.9223, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5422, device='cuda:0')
epoch= 21 sampleNo.= 62 minloss= tensor(6.4728, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.2947, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.6188, device='cuda:0')
epoch= 21 sampleNo.= 63 minloss= tensor(6.4728, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.6681, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4228, device='cuda:0')
epoch= 21 sampleNo.= 64 minloss= tensor(6.4728, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.9215, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.3641, device='cuda:0')
epoch= 21 sampleNo.= 65 minloss= tensor(6.4728, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(9.1320, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.3104, device='cuda:0')
epoch= 21 sampleNo.= 66 minloss= tensor(6.4728, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.3915, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4753, device='cuda:0')
epoch= 21 sampleNo.= 67 minloss= tensor(6.4728, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.4672, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4318, device='cuda:0')
epoch= 21 sampleNo.= 68 minloss= tensor(6.4728, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(9.5311, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.2547, device='cuda:0')
保存loss
epoch= 22 sampleNo.= 0 minloss= tensor(6.4728, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.9007, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5209, device='cuda:0')
epoch= 22 sampleNo.= 1 minloss= tensor(6.4728, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.9652, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5108, device='cuda:0')
epoch= 22 sampleNo.= 2 minloss= tensor(6.4728, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.8632, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5293, device='cuda:0')
epoch= 22 sampleNo.= 3 minloss= tensor(6.4728, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.0873, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.6396, device='cuda:0')
epoch= 22 sampleNo.= 4 minloss= tensor(6.4728, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.2365, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4639, device='cuda:0')
epoch= 22 sampleNo.= 5 minloss= tensor(6.4728, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.5413, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4228, device='cuda:0')
epoch= 22 sampleNo.= 6 minloss= tensor(6.4728, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(9.1984, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.2673, device='cuda:0')
epoch= 22 sampleNo.= 7 minloss= tensor(6.4728, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.5358, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4541, device='cuda:0')
epoch= 22 sampleNo.= 8 minloss= tensor(6.4728, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.9334, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.3403, device='cuda:0')
epoch= 22 sampleNo.= 9 minloss= tensor(6.4728, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.3799, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4488, device='cuda:0')
epoch= 22 sampleNo.= 10 minloss= tensor(6.4728, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.0151, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5176, device='cuda:0')
epoch= 22 sampleNo.= 11 minloss= tensor(6.4728, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.8339, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5225, device='cuda:0')
epoch= 22 sampleNo.= 12 minloss= tensor(6.4728, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.9857, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.3360, device='cuda:0')
epoch= 22 sampleNo.= 13 minloss= tensor(6.4728, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.4624, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4202, device='cuda:0')
epoch= 22 sampleNo.= 14 minloss= tensor(6.4728, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.1628, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4706, device='cuda:0')
epoch= 22 sampleNo.= 15 minloss= tensor(6.4728, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.9143, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5019, device='cuda:0')
epoch= 22 sampleNo.= 16 minloss= tensor(6.4728, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.4901, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4219, device='cuda:0')
epoch= 22 sampleNo.= 17 minloss= tensor(6.4728, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.6250, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4200, device='cuda:0')
epoch= 22 sampleNo.= 18 minloss= tensor(6.4728, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.7509, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4053, device='cuda:0')
epoch= 22 sampleNo.= 19 minloss= tensor(6.4728, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.7079, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.3738, device='cuda:0')
epoch= 22 sampleNo.= 20 minloss= tensor(6.4728, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.8219, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5512, device='cuda:0')
epoch= 22 sampleNo.= 21 minloss= tensor(6.4728, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.2181, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4714, device='cuda:0')
epoch= 22 sampleNo.= 22 minloss= tensor(6.4728, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.8415, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5091, device='cuda:0')
epoch= 22 sampleNo.= 23 minloss= tensor(6.4728, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.3738, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4608, device='cuda:0')
epoch= 22 sampleNo.= 24 minloss= tensor(6.4728, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.4794, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4437, device='cuda:0')
epoch= 22 sampleNo.= 25 minloss= tensor(6.4728, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.4985, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5890, device='cuda:0')
epoch= 22 sampleNo.= 26 minloss= tensor(6.4728, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.2272, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4656, device='cuda:0')
epoch= 22 sampleNo.= 27 minloss= tensor(6.4728, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.7459, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.3531, device='cuda:0')
epoch= 22 sampleNo.= 28 minloss= tensor(6.4728, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.4195, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4344, device='cuda:0')
epoch= 22 sampleNo.= 29 minloss= tensor(6.4728, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.9879, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4981, device='cuda:0')
epoch= 22 sampleNo.= 30 minloss= tensor(6.4728, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.0147, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5203, device='cuda:0')
epoch= 22 sampleNo.= 31 minloss= tensor(6.4728, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.8421, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.3778, device='cuda:0')
epoch= 22 sampleNo.= 32 minloss= tensor(6.4728, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.0823, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4998, device='cuda:0')
epoch= 22 sampleNo.= 33 minloss= tensor(6.4728, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.1117, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4906, device='cuda:0')
epoch= 22 sampleNo.= 34 minloss= tensor(6.4728, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.9808, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5125, device='cuda:0')
epoch= 22 sampleNo.= 35 minloss= tensor(6.4728, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.3782, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4345, device='cuda:0')
epoch= 22 sampleNo.= 36 minloss= tensor(6.4728, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.5410, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4285, device='cuda:0')
epoch= 22 sampleNo.= 37 minloss= tensor(6.4728, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.1674, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4729, device='cuda:0')
epoch= 22 sampleNo.= 38 minloss= tensor(6.4728, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.4321, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4321, device='cuda:0')
epoch= 22 sampleNo.= 39 minloss= tensor(6.4728, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.0896, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4745, device='cuda:0')
epoch= 22 sampleNo.= 40 minloss= tensor(6.4728, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.0988, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4751, device='cuda:0')
epoch= 22 sampleNo.= 41 minloss= tensor(6.4728, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.4688, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4377, device='cuda:0')
epoch= 22 sampleNo.= 42 minloss= tensor(6.4728, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.6653, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.3900, device='cuda:0')
epoch= 22 sampleNo.= 43 minloss= tensor(6.4728, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(9.2391, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.2955, device='cuda:0')
epoch= 22 sampleNo.= 44 minloss= tensor(6.4728, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.0570, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4963, device='cuda:0')
epoch= 22 sampleNo.= 45 minloss= tensor(6.4728, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.4762, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4273, device='cuda:0')
epoch= 22 sampleNo.= 46 minloss= tensor(6.4728, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.7076, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4031, device='cuda:0')
epoch= 22 sampleNo.= 47 minloss= tensor(6.4728, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(9.0269, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.3319, device='cuda:0')
epoch= 22 sampleNo.= 48 minloss= tensor(6.4728, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.7817, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5262, device='cuda:0')
epoch= 22 sampleNo.= 49 minloss= tensor(6.4728, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.5883, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4132, device='cuda:0')
保存loss
epoch= 22 sampleNo.= 50 minloss= tensor(6.4728, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.2409, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4634, device='cuda:0')
epoch= 22 sampleNo.= 51 minloss= tensor(6.4728, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.3401, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4660, device='cuda:0')
epoch= 22 sampleNo.= 52 minloss= tensor(6.4728, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.7188, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.3793, device='cuda:0')
epoch= 22 sampleNo.= 53 minloss= tensor(6.4728, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.0366, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5004, device='cuda:0')
epoch= 22 sampleNo.= 54 minloss= tensor(6.4728, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.2498, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4624, device='cuda:0')
epoch= 22 sampleNo.= 55 minloss= tensor(6.4728, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.7052, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.3937, device='cuda:0')
epoch= 22 sampleNo.= 56 minloss= tensor(6.4728, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.3048, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4563, device='cuda:0')
