保存参数 
保存loss
epoch= 0 sampleNo.= 0 minloss= tensor(8.0805, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.0805, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4651, device='cuda:0')
epoch= 95 sampleNo.= 4 minloss= tensor(6.8260, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.7592, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5252, device='cuda:0')
epoch= 95 sampleNo.= 5 minloss= tensor(6.8260, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.4465, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5660, device='cuda:0')
epoch= 95 sampleNo.= 6 minloss= tensor(6.8260, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.5654, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5566, device='cuda:0')
epoch= 95 sampleNo.= 7 minloss= tensor(6.8260, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.0145, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4824, device='cuda:0')
epoch= 95 sampleNo.= 8 minloss= tensor(6.8260, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.8886, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5146, device='cuda:0')
epoch= 95 sampleNo.= 9 minloss= tensor(6.8260, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.9920, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4999, device='cuda:0')
epoch= 95 sampleNo.= 10 minloss= tensor(6.8260, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.6857, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5242, device='cuda:0')
epoch= 95 sampleNo.= 11 minloss= tensor(6.8260, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.1264, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4530, device='cuda:0')
epoch= 95 sampleNo.= 12 minloss= tensor(6.8260, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.7379, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5244, device='cuda:0')
epoch= 95 sampleNo.= 13 minloss= tensor(6.8260, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.3016, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5849, device='cuda:0')
epoch= 95 sampleNo.= 14 minloss= tensor(6.8260, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.3210, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5921, device='cuda:0')
epoch= 95 sampleNo.= 15 minloss= tensor(6.8260, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.6309, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5679, device='cuda:0')
epoch= 95 sampleNo.= 16 minloss= tensor(6.8260, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.9575, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4974, device='cuda:0')
epoch= 95 sampleNo.= 17 minloss= tensor(6.8260, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.5721, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5525, device='cuda:0')
epoch= 95 sampleNo.= 18 minloss= tensor(6.8260, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.0905, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4777, device='cuda:0')
epoch= 95 sampleNo.= 19 minloss= tensor(6.8260, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.2639, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.6025, device='cuda:0')
epoch= 95 sampleNo.= 20 minloss= tensor(6.8260, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.2052, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4365, device='cuda:0')
epoch= 95 sampleNo.= 21 minloss= tensor(6.8260, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.5925, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.3818, device='cuda:0')
epoch= 95 sampleNo.= 22 minloss= tensor(6.8260, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.3890, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5914, device='cuda:0')
epoch= 95 sampleNo.= 23 minloss= tensor(6.8260, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.2050, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4432, device='cuda:0')
epoch= 95 sampleNo.= 24 minloss= tensor(6.8260, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.8271, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5123, device='cuda:0')
epoch= 95 sampleNo.= 25 minloss= tensor(6.8260, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.4076, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4020, device='cuda:0')
epoch= 95 sampleNo.= 26 minloss= tensor(6.8260, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.6719, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5491, device='cuda:0')
保存loss
epoch= 96 sampleNo.= 0 minloss= tensor(6.8260, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.9490, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4956, device='cuda:0')
epoch= 96 sampleNo.= 1 minloss= tensor(6.8260, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.9274, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4934, device='cuda:0')
epoch= 96 sampleNo.= 2 minloss= tensor(6.8260, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.8174, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5453, device='cuda:0')
epoch= 96 sampleNo.= 3 minloss= tensor(6.8260, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.8826, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5276, device='cuda:0')
epoch= 96 sampleNo.= 4 minloss= tensor(6.8260, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.4993, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5750, device='cuda:0')
epoch= 96 sampleNo.= 5 minloss= tensor(6.8260, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.8743, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5117, device='cuda:0')
epoch= 96 sampleNo.= 6 minloss= tensor(6.8260, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.7580, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5234, device='cuda:0')
epoch= 96 sampleNo.= 7 minloss= tensor(6.8260, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.2671, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4405, device='cuda:0')
epoch= 96 sampleNo.= 8 minloss= tensor(6.8260, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.7417, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5255, device='cuda:0')
epoch= 96 sampleNo.= 9 minloss= tensor(6.8260, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.9462, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4821, device='cuda:0')
epoch= 96 sampleNo.= 10 minloss= tensor(6.8260, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.7434, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5141, device='cuda:0')
epoch= 96 sampleNo.= 11 minloss= tensor(6.8260, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.8738, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4928, device='cuda:0')
epoch= 96 sampleNo.= 12 minloss= tensor(6.8260, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.3162, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.6076, device='cuda:0')
epoch= 96 sampleNo.= 13 minloss= tensor(6.8260, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.9869, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4716, device='cuda:0')
epoch= 96 sampleNo.= 14 minloss= tensor(6.8260, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.8985, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5235, device='cuda:0')
epoch= 96 sampleNo.= 15 minloss= tensor(6.8260, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.6474, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5380, device='cuda:0')
epoch= 96 sampleNo.= 16 minloss= tensor(6.8260, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.3901, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5902, device='cuda:0')
epoch= 96 sampleNo.= 17 minloss= tensor(6.8260, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.4689, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5610, device='cuda:0')
epoch= 96 sampleNo.= 18 minloss= tensor(6.8260, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.0000, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4831, device='cuda:0')
epoch= 96 sampleNo.= 19 minloss= tensor(6.8260, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.9678, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4917, device='cuda:0')
epoch= 96 sampleNo.= 20 minloss= tensor(6.8260, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.5008, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5780, device='cuda:0')
epoch= 96 sampleNo.= 21 minloss= tensor(6.8260, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.2457, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4571, device='cuda:0')
epoch= 96 sampleNo.= 22 minloss= tensor(6.8260, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.2889, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5959, device='cuda:0')
epoch= 96 sampleNo.= 23 minloss= tensor(6.8260, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.6006, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5356, device='cuda:0')
epoch= 96 sampleNo.= 24 minloss= tensor(6.8260, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.2300, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4376, device='cuda:0')
epoch= 96 sampleNo.= 25 minloss= tensor(6.8260, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.9454, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4964, device='cuda:0')
epoch= 96 sampleNo.= 26 minloss= tensor(6.8260, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.5192, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4040, device='cuda:0')
保存loss
epoch= 97 sampleNo.= 0 minloss= tensor(6.8260, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.7869, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5231, device='cuda:0')
epoch= 97 sampleNo.= 1 minloss= tensor(6.8260, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.7143, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5543, device='cuda:0')
epoch= 97 sampleNo.= 2 minloss= tensor(6.8260, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.7733, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5109, device='cuda:0')
epoch= 97 sampleNo.= 3 minloss= tensor(6.8260, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.2752, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4393, device='cuda:0')
epoch= 97 sampleNo.= 4 minloss= tensor(6.8260, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.5154, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5614, device='cuda:0')
epoch= 97 sampleNo.= 5 minloss= tensor(6.8260, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.5093, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5602, device='cuda:0')
epoch= 97 sampleNo.= 6 minloss= tensor(6.8260, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.4489, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4163, device='cuda:0')
epoch= 97 sampleNo.= 7 minloss= tensor(6.8260, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.7579, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5238, device='cuda:0')
epoch= 97 sampleNo.= 8 minloss= tensor(6.8260, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.5502, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.3871, device='cuda:0')
epoch= 97 sampleNo.= 9 minloss= tensor(6.8260, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.7812, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5241, device='cuda:0')
epoch= 97 sampleNo.= 10 minloss= tensor(6.8260, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.1446, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4683, device='cuda:0')
epoch= 97 sampleNo.= 11 minloss= tensor(6.8260, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.0454, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4824, device='cuda:0')
epoch= 97 sampleNo.= 12 minloss= tensor(6.8260, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.5367, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5678, device='cuda:0')
epoch= 97 sampleNo.= 13 minloss= tensor(6.8260, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.4148, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.6044, device='cuda:0')
epoch= 97 sampleNo.= 14 minloss= tensor(6.8260, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.5216, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5450, device='cuda:0')
epoch= 97 sampleNo.= 15 minloss= tensor(6.8260, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.6243, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5332, device='cuda:0')
epoch= 97 sampleNo.= 16 minloss= tensor(6.8260, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.4999, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5717, device='cuda:0')
epoch= 97 sampleNo.= 17 minloss= tensor(6.8260, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.4056, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5735, device='cuda:0')
epoch= 97 sampleNo.= 18 minloss= tensor(6.8260, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.6419, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5599, device='cuda:0')
epoch= 97 sampleNo.= 19 minloss= tensor(6.8260, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.3604, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5913, device='cuda:0')
epoch= 97 sampleNo.= 20 minloss= tensor(6.8260, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.3541, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4252, device='cuda:0')
epoch= 97 sampleNo.= 21 minloss= tensor(6.8260, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.6491, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5448, device='cuda:0')
epoch= 97 sampleNo.= 22 minloss= tensor(6.8260, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.7385, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5572, device='cuda:0')
epoch= 97 sampleNo.= 23 minloss= tensor(6.8260, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.3859, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5852, device='cuda:0')
epoch= 97 sampleNo.= 24 minloss= tensor(6.8260, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.3458, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4152, device='cuda:0')
epoch= 97 sampleNo.= 25 minloss= tensor(6.8260, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.6531, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5408, device='cuda:0')
epoch= 97 sampleNo.= 26 minloss= tensor(6.8260, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.1414, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4673, device='cuda:0')
保存loss
epoch= 98 sampleNo.= 0 minloss= tensor(6.8260, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.8007, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5226, device='cuda:0')
epoch= 98 sampleNo.= 1 minloss= tensor(6.8260, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.9323, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4927, device='cuda:0')
epoch= 98 sampleNo.= 2 minloss= tensor(6.8260, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.4672, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5793, device='cuda:0')
epoch= 98 sampleNo.= 3 minloss= tensor(6.8260, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.1165, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4632, device='cuda:0')
epoch= 98 sampleNo.= 4 minloss= tensor(6.8260, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.1076, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4755, device='cuda:0')
epoch= 98 sampleNo.= 5 minloss= tensor(6.8260, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.8866, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5197, device='cuda:0')
epoch= 98 sampleNo.= 6 minloss= tensor(6.8260, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.8590, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5035, device='cuda:0')
epoch= 98 sampleNo.= 7 minloss= tensor(6.8260, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.0045, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4783, device='cuda:0')
epoch= 98 sampleNo.= 8 minloss= tensor(6.8260, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.8222, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5246, device='cuda:0')
epoch= 98 sampleNo.= 9 minloss= tensor(6.8260, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.5895, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5517, device='cuda:0')
epoch= 98 sampleNo.= 10 minloss= tensor(6.8260, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.3773, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5907, device='cuda:0')
epoch= 98 sampleNo.= 11 minloss= tensor(6.8260, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.2263, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.6080, device='cuda:0')
epoch= 98 sampleNo.= 12 minloss= tensor(6.8260, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.8039, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5395, device='cuda:0')
epoch= 98 sampleNo.= 13 minloss= tensor(6.8260, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.7327, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5110, device='cuda:0')
epoch= 98 sampleNo.= 14 minloss= tensor(6.8260, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.3589, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4375, device='cuda:0')
epoch= 98 sampleNo.= 15 minloss= tensor(6.8260, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.6429, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5385, device='cuda:0')
epoch= 98 sampleNo.= 16 minloss= tensor(6.8260, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.6275, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5496, device='cuda:0')
epoch= 98 sampleNo.= 17 minloss= tensor(6.8260, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.9709, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4739, device='cuda:0')
epoch= 98 sampleNo.= 18 minloss= tensor(6.8260, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.9822, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4831, device='cuda:0')
epoch= 98 sampleNo.= 19 minloss= tensor(6.8260, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.0701, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4998, device='cuda:0')
epoch= 98 sampleNo.= 20 minloss= tensor(6.8260, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.0451, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4684, device='cuda:0')
epoch= 98 sampleNo.= 21 minloss= tensor(6.8260, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.4092, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4048, device='cuda:0')
epoch= 98 sampleNo.= 22 minloss= tensor(6.8260, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.8467, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5174, device='cuda:0')
epoch= 98 sampleNo.= 23 minloss= tensor(6.8260, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.3323, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5862, device='cuda:0')
epoch= 98 sampleNo.= 24 minloss= tensor(6.8260, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.4045, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5942, device='cuda:0')
epoch= 98 sampleNo.= 25 minloss= tensor(6.8260, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.2507, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4291, device='cuda:0')
epoch= 98 sampleNo.= 26 minloss= tensor(6.8260, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.8352, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4959, device='cuda:0')
保存loss
epoch= 99 sampleNo.= 0 minloss= tensor(6.8260, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.3908, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5590, device='cuda:0')
epoch= 99 sampleNo.= 1 minloss= tensor(6.8260, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.9936, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4748, device='cuda:0')
